year,month,source,category,subCategory,amount
2023,Mar,Actuals,Transportation,Leasing Costs,263.70
2023,Mar,Actuals,Transportation,Parking Charges,8.60
2023,Mar,Actuals,Transportation,Public Transport,75.80
2023,Mar,Actuals,Utilities & Bills,Broadband,64.36
2023,Mar,Actuals,Utilities & Bills,Telephone & Mobile,15.23
2023,Mar,Actuals,Utilities & Bills,TV & Multimedia,28.18
2023,Mar,Actuals,Vacation & Travel,Eat & Drink,8.74
2023,Mar,Actuals,Vacation & Travel,Flights & Rail,1691.99
2023,Mar,Actuals,Vacation & Travel,Local transport,8.95
2023,Mar,Actuals,Vacation & Travel,Roaming Charges,1.51
2023,Apr,Budget,Groceries,Groceries,550.00
2023,Apr,Budget,Health,Drugs and pharmaceuticals,5.00
2023,Apr,Budget,Health,Medical Services,60.00
2023,Apr,Budget,Housing,Rent and mortgage interest,2680.00
2023,Apr,Budget,Other expenses,Other expenses,10.00
2023,Apr,Budget,Recreation,Bars & restaurants,255.00
2023,Apr,Budget,Recreation,Fitness centre,850.00
2023,Apr,Budget,Recreation,Going out,10.00
2023,Apr,Budget,Recreation,Personal Care,10.00
2023,Apr,Budget,Recreation,Races,45.00
2023,Apr,Budget,Recreation,Training & further education,1920.00
2023,Apr,Budget,Shopping,Books & literature,10.00
2023,Apr,Budget,Shopping,"Clothing, shoes & accessories",175.00
2023,Apr,Budget,Shopping,Electronics & Appliances,50.00
2023,Apr,Budget,Shopping,Furniture,50.00
2023,Apr,Budget,Shopping,Gifts,150.00
2023,Apr,Budget,Shopping,Household Articles,25.00
2023,Apr,Budget,Shopping,Sport and recreation equipment,25.00
2023,Apr,Budget,Transportation,Fuel,40.00
2023,Apr,Budget,Transportation,Leasing Costs,264.70
2023,Apr,Budget,Transportation,Parking Charges,7.50
2023,Apr,Budget,Transportation,Public Transport,325.00
2023,Apr,Budget,Transportation,Taxes and Fines,35.00
2023,Apr,Budget,Utilities & Bills,Banking services & charges,15.00
2023,Apr,Budget,Utilities & Bills,Broadband,82.89
2023,Apr,Budget,Utilities & Bills,Energy,75.00
2023,Apr,Budget,Utilities & Bills,Maintenance and repairs,10.00
2023,Apr,Budget,Utilities & Bills,Misc. Fees,10.00
2023,Apr,Budget,Utilities & Bills,Moving,50.00
2023,Apr,Budget,Utilities & Bills,Postal Charges,5.00
2023,Apr,Budget,Utilities & Bills,Telephone & Mobile,20.00
2023,Apr,Budget,Utilities & Bills,TV & Multimedia,34.00
2023,Apr,Budget,Vacation & Travel,Vacation & Travel,1500.00
2023,Apr,Actuals,Groceries,Groceries,307.24
2023,Apr,Actuals,Health,Health Insurance,503.40
2023,Apr,Actuals,Housing,Rent and mortgage interest,2680.00
2023,Apr,Actuals,Recreation,Bars & restaurants,30.90
2023,Apr,Actuals,Recreation,Fitness centre,32.90
2023,Apr,Actuals,Recreation,Lunch - Work,40.40
2023,Apr,Actuals,Recreation,Personal Care,32.00
2023,Apr,Actuals,Shopping,"Clothing, shoes & accessories",630.91
2023,Apr,Actuals,Shopping,Gifts,60.00
2023,Apr,Actuals,Transportation,Leasing Costs,263.70
2023,Apr,Actuals,Transportation,Public Transport,259.10
2023,Apr,Actuals,Utilities & Bills,Broadband,82.70
2023,Apr,Actuals,Utilities & Bills,Telephone & Mobile,15.16
2023,Apr,Actuals,Utilities & Bills,TV & Multimedia,28.06
2023,Apr,Actuals,Vacation & Travel,Accomodation,763.27
2023,Apr,Actuals,Vacation & Travel,Eat & Drink,1259.04
2023,Apr,Actuals,Vacation & Travel,Flights & Rail,704.00
2023,Apr,Actuals,Vacation & Travel,Local transport,183.54
2023,Apr,Actuals,Vacation & Travel,Roaming Charges,9.00
2023,May,Budget,Groceries,Groceries,550.00
2023,May,Budget,Health,Drugs and pharmaceuticals,5.00
2023,May,Budget,Health,Medical Services,60.00
2023,May,Budget,Housing,Rent and mortgage interest,2680.00
2023,May,Budget,Other expenses,Other expenses,10.00
2023,May,Budget,Recreation,Bars & restaurants,255.00
2023,May,Budget,Recreation,Going out,10.00
2023,May,Budget,Recreation,Personal Care,10.00
2023,May,Budget,Recreation,Races,45.00
2023,May,Budget,Shopping,Books & literature,10.00
2023,May,Budget,Shopping,"Clothing, shoes & accessories",175.00
2023,May,Budget,Shopping,Electronics & Appliances,50.00
2023,May,Budget,Shopping,Furniture,50.00
2023,May,Budget,Shopping,Gifts,150.00
2023,May,Budget,Shopping,Household Articles,25.00
2023,May,Budget,Shopping,Sport and recreation equipment,25.00
2023,May,Budget,Transportation,Fuel,40.00
2023,May,Budget,Transportation,Leasing Costs,264.70
2023,May,Budget,Transportation,Parking Charges,7.50
2023,May,Budget,Transportation,Public Transport,325.00
2023,May,Budget,Transportation,Taxes and Fines,35.00
2023,May,Budget,Utilities & Bills,Banking services & charges,15.00
2023,May,Budget,Utilities & Bills,Broadband,82.89
2023,May,Budget,Utilities & Bills,Energy,75.00
2023,May,Budget,Utilities & Bills,Maintenance and repairs,10.00
2023,May,Budget,Utilities & Bills,Misc. Fees,10.00
2023,May,Budget,Utilities & Bills,Moving,50.00
2023,May,Budget,Utilities & Bills,Postal Charges,5.00
2023,May,Budget,Utilities & Bills,Telephone & Mobile,20.00
2023,May,Budget,Utilities & Bills,TV & Multimedia,34.00
2023,May,Budget,Vacation & Travel,Vacation & Travel,1500.00
2023,May,Actuals,Groceries,Groceries,887.74
2023,May,Actuals,Health,Health Insurance,503.40
2023,May,Actuals,Housing,Rent and mortgage interest,2680.00
2023,May,Actuals,Recreation,Bars & restaurants,242.90
2023,May,Actuals,Recreation,Going out,15.00
2023,May,Actuals,Recreation,Lunch - Work,10.30
2023,May,Actuals,Recreation,Training & further education,26.00
2023,May,Actuals,Shopping,"Clothing, shoes & accessories",189.87
2023,May,Actuals,Shopping,Electronics & Appliances,-517.96
2023,May,Actuals,Shopping,Household Articles,288.20
2023,May,Actuals,Transportation,Fuel,81.45
2023,May,Actuals,Transportation,Leasing Costs,263.70
2023,May,Actuals,Transportation,Public Transport,331.80
2023,May,Actuals,Transportation,Vehicle purchase costs,1100.00
2023,May,Actuals,Utilities & Bills,Banking services & charges,8.14
2023,May,Actuals,Utilities & Bills,Broadband,2.82
2023,May,Actuals,Utilities & Bills,Postal Charges,7.00
2023,May,Actuals,Utilities & Bills,Telephone & Mobile,10.19
2023,May,Actuals,Utilities & Bills,TV & Multimedia,28.29
2023,May,Actuals,Vacation & Travel,Accomodation,377.55
2023,May,Actuals,Vacation & Travel,Eat & Drink,1067.22
2023,May,Actuals,Vacation & Travel,Flights & Rail,124.58
2023,May,Actuals,Vacation & Travel,Local transport,475.58
2023,Jun,Budget,Groceries,Groceries,550.00
2023,Jun,Budget,Health,Drugs and pharmaceuticals,5.00
2023,Jun,Budget,Health,Medical Services,60.00
2023,Jun,Budget,Housing,Rent and mortgage interest,2680.00
2023,Jun,Budget,Other expenses,Other expenses,10.00
2023,Jun,Budget,Recreation,Bars & restaurants,255.00
2023,Jun,Budget,Recreation,Going out,10.00
2023,Jun,Budget,Recreation,Personal Care,10.00
2023,Jun,Budget,Recreation,Races,45.00
2023,Jun,Budget,Shopping,Books & literature,10.00
2023,Jun,Budget,Shopping,"Clothing, shoes & accessories",175.00
2023,Jun,Budget,Shopping,Electronics & Appliances,50.00
2023,Jun,Budget,Shopping,Furniture,50.00
2023,Jun,Budget,Shopping,Gifts,150.00
2023,Jun,Budget,Shopping,Household Articles,25.00
2023,Jun,Budget,Shopping,Sport and recreation equipment,25.00
2023,Jun,Budget,Transportation,Fuel,40.00
2023,Jun,Budget,Transportation,Leasing Costs,264.70
2023,Jun,Budget,Transportation,Parking Charges,7.50
2023,Jun,Budget,Transportation,Public Transport,325.00
2023,Jun,Budget,Transportation,Taxes and Fines,35.00
2023,Jun,Budget,Utilities & Bills,Banking services & charges,15.00
2023,Jun,Budget,Utilities & Bills,Broadband,82.89
2023,Jun,Budget,Utilities & Bills,Energy,75.00
2023,Jun,Budget,Utilities & Bills,Maintenance and repairs,10.00
2023,Jun,Budget,Utilities & Bills,Misc. Fees,10.00
2023,Jun,Budget,Utilities & Bills,Moving,50.00
2023,Jun,Budget,Utilities & Bills,Postal Charges,5.00
2023,Jun,Budget,Utilities & Bills,Telephone & Mobile,20.00
2023,Jun,Budget,Utilities & Bills,TV & Multimedia,34.00
2023,Jun,Budget,Vacation & Travel,Vacation & Travel,1500.00
2023,Jun,Actuals,Groceries,Groceries,500.55
2023,Jun,Actuals,Health,Health Insurance,1094.45
2023,Jun,Actuals,Housing,Rent and mortgage interest,2680.00
2023,Jun,Actuals,Other expenses,Cash Withdrawls,98.22
2023,Jun,Actuals,Recreation,Bars & restaurants,279.70
2023,Jun,Actuals,Recreation,Lunch - Work,47.50
2023,Jun,Actuals,Shopping,Furniture,216.00
2023,Jun,Actuals,Shopping,Gifts,580.97
2023,Jun,Actuals,Shopping,Household Articles,16.40
2023,Jun,Actuals,Transportation,Fuel,78.20
2023,Jun,Actuals,Transportation,Leasing Costs,311.50
2023,Jun,Actuals,Transportation,Parking Charges,1.40
2023,Jun,Actuals,Transportation,Public Transport,745.20
2023,Jun,Actuals,Transportation,Taxes and Fines,125.00
2023,Jun,Actuals,Utilities & Bills,Broadband,82.73
2023,Jun,Actuals,Utilities & Bills,Energy,217.95
2023,Jun,Actuals,Utilities & Bills,Postal Charges,0.60
2023,Jun,Actuals,Utilities & Bills,Telephone & Mobile,75.87
2023,Jun,Actuals,Utilities & Bills,TV & Multimedia,28.41
2023,Jun,Actuals,Vacation & Travel,Accomodation,131.30
2023,Jun,Actuals,Vacation & Travel,Eat & Drink,490.60
2023,Jun,Actuals,Vacation & Travel,Flights & Rail,205.77
2023,Jun,Actuals,Vacation & Travel,Local transport,270.46
2023,Jul,Budget,Groceries,Groceries,550.00
2023,Jul,Budget,Health,Drugs and pharmaceuticals,5.00
2023,Jul,Budget,Health,Medical Services,60.00
2023,Jul,Budget,Housing,Rent and mortgage interest,2680.00
2023,Jul,Budget,Other expenses,Other expenses,10.00
2023,Jul,Budget,Recreation,Bars & restaurants,255.00
2023,Jul,Budget,Recreation,Going out,10.00
2023,Jul,Budget,Recreation,Personal Care,10.00
2023,Jul,Budget,Recreation,Races,45.00
2023,Jul,Budget,Shopping,Books & literature,10.00
2023,Jul,Budget,Shopping,"Clothing, shoes & accessories",175.00
2023,Jul,Budget,Shopping,Electronics & Appliances,50.00
2023,Jul,Budget,Shopping,Furniture,50.00
2023,Jul,Budget,Shopping,Gifts,150.00
2023,Jul,Budget,Shopping,Household Articles,25.00
2023,Jul,Budget,Shopping,Sport and recreation equipment,25.00
2023,Jul,Budget,Transportation,Fuel,40.00
2023,Jul,Budget,Transportation,Leasing Costs,264.70
2023,Jul,Budget,Transportation,Parking Charges,7.50
2023,Jul,Budget,Transportation,Public Transport,325.00
2023,Jul,Budget,Transportation,Taxes and Fines,35.00
2023,Jul,Budget,Utilities & Bills,Banking services & charges,15.00
2023,Jul,Budget,Utilities & Bills,Broadband,82.89
2023,Jul,Budget,Utilities & Bills,Energy,75.00
2023,Jul,Budget,Utilities & Bills,Maintenance and repairs,10.00
2023,Jul,Budget,Utilities & Bills,Misc. Fees,10.00
2023,Jul,Budget,Utilities & Bills,Moving,50.00
2023,Jul,Budget,Utilities & Bills,Postal Charges,5.00
2023,Jul,Budget,Utilities & Bills,Telephone & Mobile,20.00
2023,Jul,Budget,Utilities & Bills,TV & Multimedia,34.00
2023,Jul,Budget,Vacation & Travel,Vacation & Travel,1500.00
2023,Jul,Actuals,Groceries,Groceries,596.61
2023,Jul,Actuals,Health,Drugs and pharmaceuticals,5.71
2023,Jul,Actuals,Health,Health Insurance,-87.65
2023,Jul,Actuals,Housing,Rent and mortgage interest,2680.00
2023,Jul,Actuals,Recreation,Bars & restaurants,331.90
2023,Jul,Actuals,Recreation,Races,148.00
2023,Jul,Actuals,Shopping,"Clothing, shoes & accessories",222.17
2023,Jul,Actuals,Shopping,Gifts,188.43
2023,Jul,Actuals,Shopping,Household Articles,20.75
2023,Jul,Actuals,Transportation,Leasing Costs,263.70
2023,Jul,Actuals,Transportation,Public Transport,319.10
2023,Jul,Actuals,Transportation,Service & Maintenance,89.70
2023,Jul,Actuals,Utilities & Bills,Broadband,162.59
2023,Jul,Actuals,Utilities & Bills,TV & Multimedia,27.95
2023,Jul,Actuals,Vacation & Travel,Accomodation,811.65
2023,Jul,Actuals,Vacation & Travel,Eat & Drink,922.70
2023,Jul,Actuals,Vacation & Travel,Flights & Rail,798.64
2023,Jul,Actuals,Vacation & Travel,Local transport,52.37
2023,Jul,Actuals,Vacation & Travel,Roaming Charges,12.79
2023,Aug,Budget,Groceries,Groceries,550.00
2023,Aug,Budget,Health,Drugs and pharmaceuticals,5.00
2023,Aug,Budget,Health,Medical Services,60.00
2023,Aug,Budget,Housing,Rent and mortgage interest,2680.00
2023,Aug,Budget,Other expenses,Other expenses,10.00
2023,Aug,Budget,Recreation,Bars & restaurants,255.00
2023,Aug,Budget,Recreation,Going out,10.00
2023,Aug,Budget,Recreation,Personal Care,10.00
2023,Aug,Budget,Recreation,Races,45.00
2023,Aug,Budget,Shopping,Books & literature,10.00
2023,Aug,Budget,Shopping,"Clothing, shoes & accessories",175.00
2023,Aug,Budget,Shopping,Electronics & Appliances,50.00
2023,Aug,Budget,Shopping,Furniture,50.00
2023,Aug,Budget,Shopping,Gifts,150.00
2023,Aug,Budget,Shopping,Household Articles,25.00
2023,Aug,Budget,Shopping,Sport and recreation equipment,25.00
2023,Aug,Budget,Transportation,Fuel,40.00
2023,Aug,Budget,Transportation,Leasing Costs,264.70
2023,Aug,Budget,Transportation,Parking Charges,7.50
2023,Aug,Budget,Transportation,Public Transport,325.00
2023,Aug,Budget,Transportation,Taxes and Fines,35.00
2023,Aug,Budget,Utilities & Bills,Banking services & charges,15.00
2023,Aug,Budget,Utilities & Bills,Broadband,82.89
2023,Aug,Budget,Utilities & Bills,Energy,75.00
2023,Aug,Budget,Utilities & Bills,Maintenance and repairs,10.00
2023,Aug,Budget,Utilities & Bills,Misc. Fees,10.00
2023,Aug,Budget,Utilities & Bills,Moving,50.00
2023,Aug,Budget,Utilities & Bills,Postal Charges,5.00
2023,Aug,Budget,Utilities & Bills,Telephone & Mobile,20.00
2023,Aug,Budget,Utilities & Bills,TV & Multimedia,34.00
2023,Aug,Budget,Vacation & Travel,Vacation & Travel,1500.00
2023,Aug,Actuals,Groceries,Groceries,739.51
2023,Aug,Actuals,Health,Health Insurance,503.40
2023,Aug,Actuals,Housing,Rent and mortgage interest,2680.00
2023,Aug,Actuals,Recreation,Bars & restaurants,400.37
2023,Aug,Actuals,Recreation,Going out,30.00
2023,Aug,Actuals,Recreation,Lunch - Work,39.10
2023,Aug,Actuals,Recreation,Training & further education,988.00
2023,Aug,Actuals,Shopping,"Clothing, shoes & accessories",136.14
2023,Aug,Actuals,Shopping,Furniture,71.90
2023,Aug,Actuals,Shopping,Household Articles,175.41
2023,Aug,Actuals,Transportation,Leasing Costs,263.70
2023,Aug,Actuals,Transportation,Public Transport,195.00
2023,Aug,Actuals,Utilities & Bills,Broadband,83.25
2023,Aug,Actuals,Utilities & Bills,Energy,212.40
2023,Aug,Actuals,Utilities & Bills,Telephone & Mobile,4.35
2023,Aug,Actuals,Utilities & Bills,TV & Multimedia,27.96
2023,Aug,Actuals,Vacation & Travel,Accomodation,591.29
2023,Aug,Actuals,Vacation & Travel,Eat & Drink,390.18
2023,Aug,Actuals,Vacation & Travel,Flights & Rail,274.41
2023,Aug,Actuals,Vacation & Travel,Local transport,193.17
2023,Aug,Actuals,Vacation & Travel,Roaming Charges,3.99
2023,Sep,Budget,Groceries,Groceries,550.00
2023,Sep,Budget,Health,Drugs and pharmaceuticals,5.00
2023,Sep,Budget,Health,Medical Services,60.00
2023,Sep,Budget,Housing,Rent and mortgage interest,2680.00
2023,Sep,Budget,Other expenses,Other expenses,10.00
2023,Sep,Budget,Recreation,Bars & restaurants,255.00
2023,Sep,Budget,Recreation,Going out,10.00
2023,Sep,Budget,Recreation,Personal Care,10.00
2023,Sep,Budget,Recreation,Races,45.00
2023,Sep,Budget,Shopping,Books & literature,10.00
2023,Sep,Budget,Shopping,"Clothing, shoes & accessories",175.00
2023,Sep,Budget,Shopping,Electronics & Appliances,50.00
2023,Sep,Budget,Shopping,Furniture,50.00
2023,Sep,Budget,Shopping,Gifts,150.00
2023,Sep,Budget,Shopping,Household Articles,25.00
2023,Sep,Budget,Shopping,Sport and recreation equipment,25.00
2023,Sep,Budget,Transportation,Fuel,40.00
2023,Sep,Budget,Transportation,Leasing Costs,264.70
2023,Sep,Budget,Transportation,Parking Charges,7.50
2023,Sep,Budget,Transportation,Public Transport,325.00
2023,Sep,Budget,Transportation,Taxes and Fines,35.00
2023,Sep,Budget,Utilities & Bills,Banking services & charges,15.00
2023,Sep,Budget,Utilities & Bills,Broadband,82.89
2023,Sep,Budget,Utilities & Bills,Energy,75.00
2023,Sep,Budget,Utilities & Bills,Maintenance and repairs,10.00
2023,Sep,Budget,Utilities & Bills,Misc. Fees,10.00
2023,Sep,Budget,Utilities & Bills,Moving,50.00
2023,Sep,Budget,Utilities & Bills,Postal Charges,5.00
2023,Sep,Budget,Utilities & Bills,Telephone & Mobile,20.00
2023,Sep,Budget,Utilities & Bills,TV & Multimedia,34.00
2023,Sep,Budget,Vacation & Travel,Vacation & Travel,1500.00
2023,Sep,Actuals,Groceries,Groceries,587.84
2023,Sep,Actuals,Health,Health Insurance,503.40
2023,Sep,Actuals,Housing,Rent and mortgage interest,2680.00
2023,Sep,Actuals,Other expenses,Cash Withdrawls,120.00
2023,Sep,Actuals,Recreation,Bars & restaurants,710.40
2023,Sep,Actuals,Recreation,Lunch - Work,61.70
2023,Sep,Actuals,Recreation,Personal Care,28.00
2023,Sep,Actuals,Recreation,Races,86.30
2023,Sep,Actuals,Shopping,"Clothing, shoes & accessories",130.80
2023,Sep,Actuals,Shopping,Gifts,10.00
2023,Sep,Actuals,Shopping,Household Articles,59.45
2023,Sep,Actuals,Transportation,Fuel,87.40
2023,Sep,Actuals,Transportation,Leasing Costs,263.70
2023,Sep,Actuals,Transportation,Parking Charges,10.40
2023,Sep,Actuals,Transportation,Public Transport,450.60
2023,Sep,Actuals,Utilities & Bills,Broadband,83.24
2023,Sep,Actuals,Utilities & Bills,Telephone & Mobile,9.95
2023,Sep,Actuals,Utilities & Bills,TV & Multimedia,28.99
2023,Oct,Budget,Groceries,Groceries,550.00
2023,Oct,Budget,Health,Drugs and pharmaceuticals,5.00
2023,Oct,Budget,Health,Medical Services,60.00
2023,Oct,Budget,Housing,Rent and mortgage interest,2680.00
2023,Oct,Budget,Other expenses,Other expenses,10.00
2023,Oct,Budget,Recreation,Bars & restaurants,255.00
2023,Oct,Budget,Recreation,Going out,10.00
2023,Oct,Budget,Recreation,Personal Care,10.00
2023,Oct,Budget,Recreation,Races,45.00
2023,Oct,Budget,Shopping,Books & literature,10.00
2023,Oct,Budget,Shopping,"Clothing, shoes & accessories",175.00
2023,Oct,Budget,Shopping,Electronics & Appliances,50.00
2023,Oct,Budget,Shopping,Furniture,50.00
2023,Oct,Budget,Shopping,Gifts,150.00
2023,Oct,Budget,Shopping,Household Articles,25.00
2023,Oct,Budget,Shopping,Sport and recreation equipment,25.00
2023,Oct,Budget,Transportation,Fuel,40.00
2023,Oct,Budget,Transportation,Leasing Costs,264.70
2023,Oct,Budget,Transportation,Parking Charges,7.50
2023,Oct,Budget,Transportation,Public Transport,325.00
2023,Oct,Budget,Transportation,Service & Maintenance,785.00
2023,Oct,Budget,Transportation,Taxes and Fines,35.00
2023,Oct,Budget,Utilities & Bills,Banking services & charges,15.00
2023,Oct,Budget,Utilities & Bills,Broadband,82.89
2023,Oct,Budget,Utilities & Bills,Energy,75.00
2023,Oct,Budget,Utilities & Bills,Maintenance and repairs,10.00
2023,Oct,Budget,Utilities & Bills,Misc. Fees,10.00
2023,Oct,Budget,Utilities & Bills,Moving,50.00
2023,Oct,Budget,Utilities & Bills,Postal Charges,5.00
2023,Oct,Budget,Utilities & Bills,Telephone & Mobile,20.00
2023,Oct,Budget,Utilities & Bills,TV & Multimedia,34.00
2023,Oct,Budget,Vacation & Travel,Vacation & Travel,1500.00
2023,Oct,Actuals,Groceries,Groceries,580.68
2023,Oct,Actuals,Health,Drugs and pharmaceuticals,3.00
2023,Oct,Actuals,Health,Health Insurance,503.40
2023,Oct,Actuals,Housing,Rent and mortgage interest,2680.00
2023,Oct,Actuals,Recreation,Bars & restaurants,302.06
2023,Oct,Actuals,Recreation,Lunch - Work,9.30
2023,Oct,Actuals,Recreation,Races,153.90
2023,Oct,Actuals,Shopping,"Clothing, shoes & accessories",255.88
2023,Oct,Actuals,Shopping,Household Articles,16.90
2023,Oct,Actuals,Transportation,Leasing Costs,263.70
2023,Oct,Actuals,Transportation,Public Transport,279.68
